Date,Currency,Mean,Buy,Sell
4/17/2020,GBP,132.4941,132.3488,132.6394
4/16/2020,GBP,132.055,131.9171,132.1929
4/15/2020,GBP,133.0856,132.9369,133.2344
4/14/2020,GBP,131.5444,131.4024,131.6865
9/4/2020,GBP,131.04,130.8988,131.1812
8/4/2020,GBP,131.46,131.3159,131.6041
7/4/2020,GBP,130.4447,130.2988,130.5906
6/4/2020,GBP,129.8194,129.6794,129.9594
3/4/2020,GBP,131.2306,131.0865,131.3747
2/4/2020,GBP,130.5315,130.3894,130.6735
1/4/2020,GBP,129.7535,129.61,129.8971
3/31/2020,GBP,129.8729,129.7294,130.0165
3/30/2020,GBP,127.695,127.5441,127.8459
3/27/2020,GBP,125.9556,125.81,126.1012
3/26/2020,GBP,125.5421,125.3912,125.6929
3/25/2020,GBP,125.3638,125.2229,125.5047
3/24/2020,GBP,123.8462,123.7024,123.99
3/23/2020,GBP,124.9979,124.86,125.1359
3/20/2020,GBP,122.0418,121.9047,122.1788
3/19/2020,GBP,122.9991,122.8565,123.1418
3/18/2020,GBP,125.5538,125.4147,125.6929
3/17/2020,GBP,126.6029,126.4635,126.7424
3/16/2020,GBP,128.4491,128.31,128.5882
3/13/2020,GBP,129.6476,129.5029,129.7924
12/3/2020,GBP,132.7244,132.5759,132.8729
11/3/2020,GBP,133.7529,133.6065,133.8994
10/3/2020,GBP,134.4926,134.3394,134.6459
9/3/2020,GBP,133.4788,133.3312,133.6265
6/3/2020,GBP,132.4474,132.3029,132.5918
5/3/2020,GBP,131.875,131.7294,132.0206
4/3/2020,GBP,130.7918,130.6476,130.9359
3/3/2020,GBP,129.5688,129.4206,129.7171
2/3/2020,GBP,130.155,130.01,130.3
2/28/2020,GBP,130.1132,129.9671,130.2594
2/27/2020,GBP,130.5321,130.3865,130.6776
2/26/2020,GBP,131.1882,131.0435,131.3329
2/25/2020,GBP,130.5915,130.4435,130.7394
2/24/2020,GBP,130.8259,130.6782,130.9735
2/21/2020,GBP,130.3853,130.2382,130.5324
2/20/2020,GBP,131.4485,131.3041,131.5929
2/19/2020,GBP,131.7156,131.5694,131.8618
2/18/2020,GBP,131.1812,131.0376,131.3247
2/17/2020,GBP,130.9,130.7582,131.0418
2/14/2020,GBP,131.0362,130.8894,131.1829
2/13/2020,GBP,130.5671,130.4259,130.7082
12/2/2020,GBP,130.1809,130.0371,130.3247
10/2/2020,GBP,130.1541,130.0053,130.3029
7/2/2020,GBP,130.1315,129.9818,130.2812
6/2/2020,GBP,130.9885,130.8394,131.1376
5/2/2020,GBP,130.8174,130.6676,130.9671
4/2/2020,GBP,131.1679,131.0218,131.3141
3/2/2020,GBP,131.8724,131.7253,132.0194
1/31/2020,GBP,131.6888,131.5382,131.8394
1/30/2020,GBP,130.9476,130.8006,131.0947
1/29/2020,GBP,131.2606,131.1129,131.4082
1/28/2020,GBP,131.8588,131.7135,132.0041
1/27/2020,GBP,132.0571,131.9094,132.2047
1/27/2020,GBP,132.0571,131.9094,132.2047
1/24/2020,GBP,132.3906,132.2424,132.5388
1/23/2020,GBP,132.3712,132.2194,132.5229
1/22/2020,GBP,132.0244,131.8818,132.1671
1/21/2020,GBP,131.4374,131.2894,131.5853
1/20/2020,GBP,131.7556,131.6053,131.9059
1/17/2020,GBP,131.8788,131.7276,132.03
1/16/2020,GBP,131.8447,131.6994,131.99
1/15/2020,GBP,131.6138,131.4653,131.7624
1/14/2020,GBP,131.8088,131.6576,131.96
1/13/2020,GBP,132.6162,132.4718,132.7606
10/1/2020,GBP,132.5247,132.3759,132.6735
9/1/2020,GBP,132.9812,132.8294,133.1329
8/1/2020,GBP,132.8526,132.7,133.0053
7/1/2020,GBP,132.8038,132.6547,132.9529
6/1/2020,GBP,132.1965,132.0441,132.3488
3/1/2020,GBP,133.1229,132.9741,133.2718
2/1/2020,GBP,133.3112,133.1629,133.4594
12/31/2019,GBP,132.9403,132.7947,133.0859
12/30/2019,GBP,132.3959,132.2529,132.5388
12/27/2019,GBP,130.4074,130.2594,130.5553
12/24/2019,GBP,129.98,129.8365,130.1235
12/23/2019,GBP,131.2409,131.0924,131.3894
12/20/2019,GBP,131.3129,131.1624,131.4635
12/19/2019,GBP,131.8453,131.6941,131.9965
12/18/2019,GBP,133.6941,133.5476,133.8406
12/17/2019,GBP,135.6194,135.4706,135.7682
12/16/2019,GBP,135.8324,135.6806,135.9841
12/13/2019,GBP,133.8406,133.69,133.9912
11/12/2019,GBP,133.6432,133.4918,133.7947
10/12/2019,GBP,133.4138,133.2653,133.5624
9/12/2019,GBP,133.425,133.2818,133.5682
6/12/2019,GBP,133.5029,133.3535,133.6524
5/12/2019,GBP,133.5226,133.37,133.6753
4/12/2019,GBP,133.1424,132.9982,133.2865
3/12/2019,GBP,132.6912,132.5447,132.8376
2/12/2019,GBP,132.2668,132.1212,132.4124
11/29/2019,GBP,132.8218,132.68,132.9635
11/28/2019,GBP,132.0735,131.9294,132.2176
11/27/2019,GBP,131.6438,131.5076,131.78
11/26/2019,GBP,131.3841,131.2376,131.5306
11/25/2019,GBP,130.5944,130.4453,130.7435
11/22/2019,GBP,131.3303,131.1841,131.4765
11/21/2019,GBP,130.8865,130.7376,131.0353
11/20/2019,GBP,131.7685,131.6212,131.9159
11/19/2019,GBP,132.0806,131.9382,132.2229
11/18/2019,GBP,131.2512,131.1071,131.3953
11/15/2019,GBP,131.0376,130.8941,131.1812
11/14/2019,GBP,131.0729,130.9265,131.2194
11/13/2019,GBP,131.5012,131.3582,131.6441
12/11/2019,GBP,131.8821,131.7359,132.0282
11/11/2019,GBP,131.2791,131.1312,131.4271
8/11/2019,GBP,131.6994,131.5506,131.8482
7/11/2019,GBP,132.7397,132.5965,132.8829
6/11/2019,GBP,133.1065,132.9635,133.2494
5/11/2019,GBP,133.4556,133.3165,133.5947
